clean_text,label
hi charlie,0
rt shy bladder group protests rob lowe directv ad,0
your second add just ruined it a new low picking on a cripple,0
rt bitch we rmp fuck who don t like i don t like,1
rt storybook ending in new york derek jeter walks off a winner at yankee stadium,0
that hoe skilled,1
posted a new song guala,0
rt main reason why i aint got no girl cause i aint never found not bitch who tryna get money wit me all y all hoes like,1
rt if a tree falls in the woods and nobody is around does it make any noise if nj blows away and only trash live the,0
if you decide to do damara you should make her a gladiola we have gorgeous rust colored ones coming up over here,0
smoke good weed with a bad bitch,1
rt messi is trash,0
rt highest score on flappy bird cant be beat,0
rt jody was really a pussy tho he let some lil niggas jump him and take his bike old head sonned him in front of his mama,1
ha booner has that twitter ha,0
some of y all bios are trash mine pretty good,0
you don t know what i know name somebody colder you monkey faced immigrant,1
rt where has this been all year but still,0
pussy,1
rt tiny jihadi,0
how do you have a beautiful female and still find a way to fuck w ratchet hoes i don t get it,1
i see ya big boi in the oreo v s,0
that s like saying i ve had the pinto since rt dude i ve had an iphone since the beginning,0
honestly the performers on there red carpet were trash hahahaahahahaha,0
im a proud wacko bird how bout you,0
rt two stocks to turn trash into cash,0
make yo bitch open her legs,1
last year i had to explain why queer theory is the acceptable academic term,0
rt bitch you got me i trouble i love you too take your drunk ass to sleept,1
rt p s up hoes down if ya bitch can t swim then tha hoe gone drown,1
rt basic tongue ring to suck dick with and a basic costume recipe for a hoe ready for work,1
late upload bitches,1
rt her being albino isn t the problem its that gut that hair and that fish net she decided to wear sooo many things wrong w,0
may the bird of paradise fly up your nose may an elephant caress you with his toes may your wife have runners u,0
rt snapchat got hacked all of you hoes about to have some explaining to do,1
giants secondary lookin like trash,0
rt i hate a bitch that think they crazy,1
what else come on on mondays im not finna watch that trash ive destroyed enuf brain cells,0
rt i can t stand no messy hoe true story,1
rt you ex bitches need to realize,1
they trying to hoe todd gurley johnny manziel signed them helmets and got off but suspend gurley the rest of season,0
good leave you stupid faggot,1
shylock amp wongs incidents of democrat bigotry in weeks media mum via,0
strong with the force leprechauns are,0
i saw so many basic bitches just picking up my school schedule i kinda wanted to throw up tbh,1
rt downloaded flappy bird minutes ago it s already deleted,0
edward did oss he sparkled bitch reality,1
lol there s a talking monkey live on the internet will wonders never cease,0
shut up bitch it looks smooth like a booty,1
who the hell is gonna buy your shit when your dirty panties and trash are clearly in the background of the picture,1
rt eat her pussy and look at her like,1
rt guys with colored eyes,0
luhv u tioo a drunk bitch lol,1
naw negro,1
rt what s going down pussies,1
i love how my brother actually tries to understand his girl and see her point of view when they argue instead of being a bitch about it,1
charlie looking like he s the one that made that,0
bitch go shoot some balls of paint ole hobby finding ass,1
man fuck these bitch ass niggas how y all doin,1
now works on fancy telephones so i am told i have a clam phone that i call mr clam that only texts and phones,0
note khorasan is the old arabic name for parts of iran afghanistan not an invention of modern jihadis,0
i ain t stressin you hoes know dat,1
charlie lapdance,0
won t catch me sneak dissing thats fo the birds,0
rt if i ve ever offended you im sorry that you re a sensitive lil bitch,1
rt i hope the yankees game doesn t get rained out tonight it s going to be a special atmosphere and game jeter deser,0
looks prime for some trash pick up,0
rt math,0
rt i hate when netflix stop amp asks if im still watchin like yes u think i got up amp started doin somethin with my life bitch put,1
rt call it insecure if u want but fuck no my man doesn t need to be friendly or have bitches as friends these hoes ain,1
this bitch look like kurt cobain older bro,1
i need to find is both a damn job needs to find a bitch a job right,1
get your weak ass juco highlights off twitter hoe,1
rt a girl tweeted you might be ghetto if u bring food from outside into the movies no u might be stupid if u pay,1
rt week from thursday might be the last game to look forward to in a while if nothing else jeter deserves that night,0
rt lana uses the term bad bitch in a uv track i ve never been more proud,1
my hawaiian thought of the day no aloha for muzzie pigs ever,0
bet hoe,1
ran here from my house too i m kinda retarded lol,1
call when you grow up if you live that long sorry for parents with such poor skills they got you old bitch,1
he said ready bitch okay lmfaoooooooo so done,1
rt lester the parasitic spider monkey had redeeming quality he ran the boat amp the boat attracted women only in,0
if is wasn t for would never have thought of sharing with,0
i rescued a baby bird,0
sexy ass yellow bone,1
rt i feel sorry for da females that dont get what they deserve while these hoe bitches get treated like queens,1
cool beaners i just got home ready to keep my couch from floating away lol,0
i ll show you how much of a fag i am,1
a yellow jacket landed on my mouth and stung me while i was cutting grass safe to say he won,0
i can t fuck with girls that talk about their pussy on social media,1
rt bruh chichi go months to years without seeing me and she still the bae you basic ass bitches can t go missed calls with,1
is hoe by association a real thing yes,1
rt why adonnis look like he bout to sell the most ghetto used cars of,0
rt i got twitter facebook amp instagram the fuk yuh mean send u a pic bitch you better download my avi,1
i be jamming skid row kix cinderella damn yankees bon jovi def leppard whitesnake extreme vinnie vincent invasion ratt scorpions etc,0
working saturday is for the birds,0
must have run out of brownies,0
rt breaking charlie crist files emergency motion for a mulligan,0
what s up my bitches shout out from your momz in cali keep doin what u do,1
ima get this so every time i throw trash away its where it really belongs,0
gresham road soldier bouldercrest soldier and i told my bitch to quit me cause i m never gone propose,1
define wigga,0
how you unblock bitches on here,1
rt you might have a lot of followers bitch but a third wants to just fuck you the second third would hate your personality,1
every time i play a patapon game and hear the ushishi theme i think of a beatboxing monkey yo yo yo get uppa,0
why cant girls just admit that they want the dick as much as us guys want the pussy human nature duhh,1
lol to get the yellow bleach stain out use a baking soda hydrogen peroxide paste on the stain and throw in the washer,0
lookin like a total swag fag ayeeee,1
lawd jesus lets pray for these hoes,1
rt i can t trust a bitch i can t trust myself,1
rt shout out to all them bitches who don t own no designer shit and still look better than all yall bitches with everything desi,1
rt when hoes call other hoes hoes,1
i know right get one guy out man you had one job josh outman,0
i didn t know my nig g eazy had reached a million views on one of his songs haha that s crazy,1
rt muslim jihadi fighters book tickets on cruise ships to syria and iraq,0
bitch look homeless and u say meth not weed ur a fucking discrimination to american but enough of the bull shit what up fuk boy,1
on you pussy n a z ay i tried to tell n a z,1
they would make a great baby bird pic bruh,0
rt yankees survive th inning scare to beat rangers gardner hr rbi r teixeira hr rbi r htt,0
rt ps a big booty hoe with tig ol bitties xbox one pancake booty hoe with pancake tits,1
rt always a fat bitch in the handicap spot but never a dude in a wheelchair,1
rt be smart because you won t be pretty forever bitch,1
i can neva count my stash cause i always lose count i can neva keep no bitch cuz i put them hoes out,1
wise decision this alfie must be a right mong,0
so i ve been pretty paranoid about the cooling weather bringing about an abundance of birds in austin nyc and philadelphia,0
faggot,1
i got no patience for hoes actin lame ima stop fuckin wit yo ass quick asl,1
go fuck your self pussy,1
u smokin that bitch,1
craig fire that shit up hoe,1
rt when yo phone go off in class amp the teacher say turn that trash off but it s one of the songs on yo mixtape,0
my hair is trash i need to put a masque on it but that takes so much energy that i don t have,0
rt me nite bitches,1
me too d dick and pussy is too precious to give up and be ruined by some bullshit that was done to me,1
pancakes trash,0
rt get these trash ass niggas outta my stadium,1
bet they want a cookie bergbrain you mean like you want a cracker kinda bitter here today aren tcha mngop,0
once again hello hardin county everyone knows a hoe named ashley hsn,1
rt you re a retard,1
please tell those fuming cops that they are a bunch of coward little bitches and should not be allowed near weapons thanks,1
even the birds think this waking up early thing is bunk,0
car hopping is a different world these ghetto guys tried asking for my number lol did they have to be ghetto tho,0
she drippen vanillaaaaa she know i m the pussy killaaaa,1
rt when your phone goes off in class and the teacher says turn that trash off but its a song from your mixtape,0
i m gonna be ghetto and color over the stain with a sharpie ctfu,0
rt i m not saying i m for this but studs will fuck trannys but won t let they bitch strap them down you muhfuckas childish lol,1
aren t these little border jumpers supposed to be in school,0
ill slap a hoe,1
i have to dress up tomorrow for mock interviews and i still don t know how to tie the tie,0
i can t sleep so ima watch spongebob and eat crackers and peanut butter,0
all these hoes say that wanna be cuffed bitch cuff this dick,1
who s pussy better then a crazy bitch,1
rt i m in love with mary jane and codine i don t love these hoes,1
going through my computer and found the shake that monkey video we made freshman year in dillard was too short,0
rt when the neighborhood freak throw you some pussy and you don t catch it,1
amp xavier you bitch,1
truuuuuuuuue rt but bitch u fine tho rt i ve been old all my old ass life and that s fine,1
if that pussy don t come with head i don t want it,1
i love fuckin wit people i be givin greedy ass nigas old as crackers wit expired cheese dey be callin me like nigga im shittin likea goose,1
rt found cheese cracker sandwiches in the cabinet a year expired ate them anyway if i die tonight these will be the worst l,0
i ve seen with charlie sheen and the committed sin when they worshipped as a batting coach gt,0
make a niggah buy a ring for ya finger jimmies for ya feet jeans for that back lingerie for the,1
rt oops i didn t mean to tweet this yes i did dvr ing is a bitch,1
i want to go to the pumpkin patch but the love birds will make it a date and then the rest of us will be uncomfortable,0
hey dis angry white man called me a nigger when i didn t answer da door on time he ain t fit to be delivering pizzas,1
rt karma is a bitch just make sure that bitch is beautiful,1
you a real life faggot if you ever fight another man because he fucked your girl you just gotta take that l like a man and move on,1
i want some cookies brownies and ice cream,0
rt this bitch just blew my high,1
rt jamal is a fool first he called me a leprechaun then he said my heart cant be blue or purple it gotta be yellow or,0
rt walk like a big bitch now,1
are you working on route running and catching you ll be a good wr for grier have fun with the white trash racist uf fans,1
well ontario is like kind of a dump now that the ghetto moved here since its cheaper to live here so,0
sounds like there are some major bitches in your area,1
rt on this day the joe dimaggio goes for with a walk vs cleveland to end his game hitting streak,0
the saints are pure trash lol smh,0
word to ray rice rt if i marry you ain t gone be no divorces bitch only way outta this is in a box or in handcuffs,1
rt i swear to god whitney is a regina george wow im a bitch,1
raunchy ass to pussy action with sakurako offering up her holes for use,1
promotion that s hoe ya do it,1
oh state just enjoy your trailer trash and your sub par sports,0
rt beanies for life,0
rt and black women need to stop referring to themselves and other sisters as hoes amp bitches it really ain t a good look,1
rt saw a man in a yellow hat at the grand canyon today he was hanging out next to a curious gorge,0
like baathists before them amp al qaeda supporters rivalry is as absurd as their cause battling for who s the more authentic jihadi,0
rt fuck bitches get money,1
damn charlie wilson is still around,0
washpost describes charlie crist s bizarre obsession with fan between legs to stop sweat when asked answering questions dog,0
abouta get him some crayons and animal crackers after pm,0
once it gets cold yall gonna be trash again lol,0
before and after i started playing flappy bird before after,0
rt girls don t let a dude treat you like a yellow starburst you are a pink starburst,0
i thought i was the ghetto word for babe,0
you like where the hell is yo bitch meanwhile yo bitch like where the hell is yo clique,1
hand me a brew and i ll chug it,0
rt my personality test results basically say bitch you is crazy,1
rt never discuss cheese with a rat talk bread with a bird or make moves with a snake,0
august is trash,0
rt i don t do nothin for no bitch that she wouldn t do for me,1
rt i cannot fuck with a broke bitch,1
oops i just had a freudian slit,0
trash,0
hey i m gonna get some sort of bird tattooed on my body accompanied with an anchor rope situation no one s doing that right now right,0
rt theses niggas hoes and these bitches greedy,1
i dare a bitch to key my truck,1
kansas city,0
bitch ion talk to shit ion even talk to can you even name lol,1
bitch ass nigga heres a new belt for you,1
so i can get into something closely approximating the full bird of paradise yoga pose time to make my ragdoll cosplay,0
rt roll up let s get high let s get high bitch,1
rt when u deep in the pussy,1
worlds biggest faggot lol,1
rt lmaoo accurate rt when bitches see a quote with a tweet on the tl,1
rt feeling the crisp fall wind spinning around me and watching the colorful leaves fall like rainbow colored raindrops slowly,0
haha because i m too cool for them hoes lmao jk i got reported supposedly that i was a fake account,1
rt my anaconda don t want none unless you defeat the huns son,0
rt twitch plays call of duty enter trash talk in the chat the auto aim will do the rest,0
valerie jarrett so i control my reflex to bitch slap her,1
playing a show in lutsen mn at pm today at papa charlies,0
rt killer line josh smith dropped a killer trash talk line on kenneth,0
my mom told me never use the word cunt its my favorite word cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt,1
i hate chunky pasta sauce keep pesky vegetables way from me,0
praise thy lord for this season of beanies that is upon us,0
you re not ghetto tho you can live in the hood and not be ghetto,0
happy birthday hoe i ll always love you even if we go a year without talking bc you re petty you re still my sister,1
hoe b bros smh,1
sorry don t know what to tell you but to get your pussy ass off my twitter,1
green grass and tree trash,0
tired of these niggas turning females into stuck up bitches,1
fantasy squad doing so trash,0
what he was clearly stating to the masses is pussy is to be shared so girl send out dat pussy to my shark,1
rt mass gop gov elect charlie baker no driver s licenses for illegal aliens gt,0
i swear i care about everything else but these bitches,1
rt wen u look liek trash n sum complimentz u,0
i put her pussy on the map,1
grr woke up ickblah congestion ew chunky bloaty gross missed the gym hr wait for the dr boo friday,0
rt wussup bitch nun finna take it in,1
city highway skyscrapers building lights yellow blue,0
just cleaned this bitch,1
rt when charlie crist said rick scott just too shady for the sunshine state,0
you re such a bitch carlton you re lucky your fathers a judge,1
you owe me anyway hoe i need that with interest or shooting your shit up,1
jealous bitches be like don t subtweet me hoe,1
you be fucking with to many hoes,1
rt when you ain t had pussy in a hot minute omm,1
he needs too we win titles when he smacks hoes rt big ben gone smack another hoe after this lost sorry,1
lol have fun i haven t been to a race since hs charlotte crazy redneck times lol,0
lj hoes,1
getting off twitter jigg trynna stress me out more i don t need this type of heat,0
tag a friend that sucks at flappy bird,0
these bitches dead be sucking and fucking niggaz with no condom then wanna rock a whitw dress the next day like bout dem clean,1
gorgeous rt calico maine coon cat,0
i know so what samklef said wasn t a lie man this guy think is a beast in naija pop his music is trash not the wizkid of before,0
i hate when a bitch can t take a compliment you re so pretty no i m not i m ugly well shit you ugly then damn,1
this game on some shit haha playing that hoe high had me and my nigggs trippen haha,1
people asking for donations for christy mack get real the bitch made thousands of dollars for having sex bitch better be fuckin me,1
yo if you get like over of flappy bird you need to do some self evaluation because you probably have no life,0
rt video on talking trash while facing during today s scrimmage,0
i just cracked my motherfuckin phone god damn i feel like punching a bitch in the motherfuckin throat,1
rt jk i m above the influence guys i m a graduated d a r e ass bitch,1
rt rihanna is a talented hoe,1
rt how i feel playing flappy bird,0
right because these had a lot of right nomg,0
jordan s are trash,0
bitches be tambout my party no bitch its everybody party,1
irie is a bitch for not letting me borrow his charger,1
rt jihadi work accidents taliban fighters killed when their ieds detonated prematurely,0
i m just kidding i m not a fucking faggot,1
when you colored every day is sunday,0
lmaoo boy how you think benny heard it lol i was blasting that bitch,1
that crow has socks,0
i was literally trappin when drake dropped that take a bitch from any nigga that s what we do line i can taste the hennessey now,1
the don t need tanaka or beltran or all these big name players,0
all you bitches extra easy when yall drunk lol unless ur sober friends there to save youu,1
that bitch filthy,1
white kids black kids yellow kids hell even purple kids if you carry yourselves like daniel you will go far,0
i just got so hype haha lets go beat the shit out dat pussy ass niqqa,1
rams are for fags,1
want to cry cause of the girls at la fitness imma bitch,1
of course u would you pc lemming one just says the word nigger the other has all the potential to reek havoc on society,1
rt why would u let ur girl even go to a party without u thats retarded lol u must want to get cheated on,0
rt answers phone coworker there s a dead bird outside me wanna split it cw what me sorry finders keepers ri,0
according to you my place is in kitchen excuse me while i take out the trash,0
l niggas will rock anything a bad bitch post post on these social sites i just want a nigga to sniff a fart off my ass crack like dope,1
swear to god log on later i m posting the score on every social network you bitch ass nigga,1
i am a thrill billy with a hillbilly heart hahahahaha jesus murphy,0
brackin in da bity boolin wit sum bitches straight bleedin,1
on my way to fuck ur bitch,1
humanity really needs to get past this whole slow down and stare at the scene of an accident ape mentality we have,0
thee bears are trash tho,0
apolonia gardner of imperial ca misspells phalarope a bird that resembles a sandpiper the dreaded schwa,0
punk ass cop jus bulldogged that bitch,1
bitch you look like one of the characters off of sesame street which yo ugly ass,1
rt if a nigga try to slide in my bitch dms,1
he was walking amp little birds pitch by his doorstep singing sweet songs of melodies pure amp true saying,0
reaper drones pinpoint jihadi john via,0
rt no matter where you go there s always an asshole wearing a yankees cap,1
lmaooo just call my phone if you want them birds migos voice,0
hear the birds on the summer breeze i drive fast,0
every time i ask for something the waitress touches my knee till i m done asking that mean she tryna give a nigga some pussy don t it,1
idk it s trash though,0
bo violated usa sovereignty w open border jihadis criminal diseased haitians s americans,0
rt dc fri bengali harlem amp lost histories south asian am reading convo th st cc,0
bitch my mom didn t call you,1
damn your bitch really hoe n for the f,1
rt scott walker investigate christie s bridgegate perry s drunk monkey dem da gate all men innocent all threats to left,0
rt i say if a girl got bodies or more and she or younger she a hoe this one not up for debate,1
young japanese girl s hairy cunt cre,1
today was talk like a pirate day and absolutely nobody knew id been doing a charlie morton impersonation all day,0
rt pnd vocals so trash lmao,0
oomf got hella hoes,1
is dare any colored players in hockey,0
rt ratchet hoes wear flip flops that curl up and turned black like souls of slaves walked in them,1
some of yall gorgeous women ain t so gorgeous when we realize you got a ugly bitch attitude,1
rt hmu talmbout match but when i pull up its other niccas wit ya smfh shit like that kill me,1
rt jackie a old bamma ass bitch,1
rt rt if you like bmth adtr ptv ymas sws atl om amp m aa miw btf wcar mcr afi pe bvb wim bc ss cte nsn gd watic aa bfmv fob f,0
trying to run game on me u dumb bitch her tho,1
this good,0
what these bitches want from a nicca,1
these bitches been killin me all day,1
i uploaded a video goproud makes money out of twinkie crisis in free market spirit,0
rt at work imma real uncle tom,0
sorry all my fellow negros,0
my bitches cleaning,1
rt you re secretly a yankee fan you ll admit it some day,0
rt women only play casual game like kim k game amp anger bird they don t play real games like male power fantasy or jingoi,0
this is awkward u fag wonder who s awesome tank that is,1
you can be a bad bitch too dex its okay,1
rt rows for the hoes curls for the girls planks for the skanks deep cuts for the sluts quads for the broads no pecs n,1
her excuse is when i die u can have all my gold i don t even like yellow gold anymore i gave her all of mine,0
rt sex on st date dont mean you a hoe waiting days wont make you a wife cute pics dont mean y all happy having a title,1
lol this is why u my nig,1
when did it become cool to ne stupid this teabagger debate is slim on facts at best,0
spongebob ass niccas fr,1
bitch stfu and get off my page,1
these side bitches winning son,1
rt why does hawkeye have to be in the avengers he s such a pussy,1
i sho do miss my uncle tom,0
altyd zo geweest hoe vaak men ook zegt dit nooit meer lozewoorden puntjebijpaaltje vertonen z dierngedrag,0
if anyone reviews a game loan player you are a cunt shouldnt be doing game reviews especially at the start of fifa,1
she was always a pathetic mutt desperately seeking attention amp a purpose no matter what jp writes that will never change,0
got it thanks hun ima text u,0
rt i m about my commas bitch period,1
rt gave that bitch some chocolate bitches love chocolate forrest gump,1
in the past week both paula dean and my uncle lost their jobs for saying nigger bullllllshiiiiitttt,1
international police operation disrupts shylock banking trojan computerworld the guardianinternational poli,0
yankee,0
bruh rt trent took the yellow path,0
beans that were yellow before friday night are brown now a few green leaves curled frost but not freeze bean size reduced top end shrinks,0
rt twitpic your reaction if you find out the love of your life selling pussy sold pussy on backpage,1
bumped into a bitch that filed for sexual harassment at work against a co worker i aint been so shook in my life,1
secondary playing like hoes,1
rt sav you are so nicee love you too twat,0
im ready for today,0
being coons at y all are amazing,0
who did you rob them hoes like online,1
my house is so piece full thank god these little jungle bunnies are outta my face,1
my fuckin back still hurts but it was worth it and i m still mad about the hoe incident haha,1
that pic with the red bone in braids and that tiger in the back for sale,0
i miss my fag friends,1
rt this image of peshmerga giving the heave ho to an isis flag really brightened my friday kick their sorry butts,0
rt bitch please i dont even make my own food,1
thats why youz a yellow bone,0
just purchased my first trenta iced coffee this is a slippery slope,0
sounds like the hysteria over bird flu a few years back it had a lower mortality rate than the regular flu,0
can i bring another bitch or nah,1
i hate a guesss who just tried to talk to mee ass bitch,1
how is it being colored blind,0
rt well there s difference between erick erickson and me i ve always understood obama is muslim jihadi sympathizer,0
enjoying the eccentricity of s americarna charlie daniels appearances in two of the three episodes i have watched,0
quick game for sox yanks hope you get home soon,0
rt me when somebody says childish gambino is trash,0
he is a pussy an wouldn t show up bro,1
rt thinking weave is ratchet and ghetto while extensions are perfectly fine,0
that s a nice color combo too love the blue and yellow,0
rt they might be called seconds of summer but their songs are minutes of trash,0
shout out to everyone that puts up with my retarded ass i appreciate it,1
of welfare government aid is claimed by white people so y all black slander is trash now,0
i want yo bitch i go get her i smashed er now she won t let up,1
sup my nigga cracker home boy what ya know that blah forget it hey to ya,1
salute a bad bitch,1
lmao im bein foreal fuck all them bitches like that,1
kentucky fried cater to da white folk no colored menu,0
can t take u coons nowhere amp i mean nowhere,1
text me instead of playing flappy birds,0
i saw a girl scratch her private today what that mean don t fuck her right in the pussy,1
it s the dykes hunter dyke with a dyke,1
call him a pussy as he should,1
lmaoooooooo rt dumped the shyt outta me fuck wrong with her i m perfect like angel pussy,1
i aint gone lie amp old heads say they see it in me so i figured nah you just retarded,1
nah that bitch stank,1
stay tuned to for an update on the report that b will be out weeks,0
you a real bitch for that,1
rt kim kardashian had a baby in more important news i took out the trash last night,0
rt yea dem hoes crazy,1
if u ask me every bitch gay or bi,1
dad called me a border hopper,0
rt rip robin williams i m gonna fuck the baddest bitch tonight for you bruh,1
rt well done to who correctly answered almeria yellow and red card so far this season,0
rt on god yall hoes better get off my twitter,1
bitch you said you don t even like trae fuckin poser,1
everyone needs to stop bitchin about jeter youre witnessing the last week of baseball from the greatest player to wear a yankees uniform,1
bitch firstly it s resting on my titties and secondly if u was paying attention youd have seen when i said i rolled into it,1
on upenn campus all the black chicks here are trash but they re gonna be paid,1
when you leave your car windows down and it rains in your car and looks like hurricane katrina ran through that bitch,1
crystal probably only person in world interested in my poor black hillbilly jamaica poor white hillbilly wv idea,0
naw u keep it fake get yo lame ass on somwhere wigga hell no get on somwhere,1
i hate a think she know how to out head type bitch foh,1
rt to call martin baker an uncle tom and uppity because he s not siding with the majority pure ignorance,0
rt we all need to be aware that s there is alot more going on in this world than ya ll flagrant asses care to know abo,1
rt i m really chill i talk to everyone i m far from being a stuck up bitch,1
i didn t think you knew of a bird that couldn t be tamed,0
is hillary the dodo bird candidate via,0
about to go take over the a this summer binging alll the fly bitches to bless atl thank you,1
rt i m trynna find me a wifey type not a hoe type,1
any solution to zog which doesn t deal with demographics only laws is no solution,0
don t talk about homecoming until you actually do it otherwise anti nf people have a reason to mock the party,0
word do any of ur decisions include anchor feather infinity sign bird,0
bitches talmbout they limber got these bitches in limbo,1
nigga lol idk elway trying to snatch everybody rt come on redskins shitttt go sign revis idk what he want lls,1
holy shit the retard episode of wheel of fortune again fantastic,1
rt think are bad for birds compare via via,0
i also recommend pack of shiner bock and hours of brisket duty at the pit feeding oak coals,0
half jar of marmalade shaved monkey saran wrap mini horse give your best scene,0
holder s justice department isn t interested in the facts in these race hustling bitches are disgraceful,1
my baby boy asleep with my monkey that i had since i was little i love my son so much,0
tonight my sole purpose is to be thoroughly intoxicated night off and no class in the am maybe i deserve it,0
can t keep a shallow bitch if ya pockets ain t deep,1
rt tired of dealing with these hoes but my dick not,1
im a twat,0
rt halloween candy corn bird,0
rt ha ha real name is ha sean where y all get these ghetto ass names from,1
rt wet pussy makes the dick slip out,1
gas is always cheaper in the ghetto,0
my nicca,1
rt wow he basically just told his daughter i want some mocha colored grandbabies,0
rt of rain showers amp weepy fog of soft light amp cool touch of wild wind that carry music of birds who cease to soar this feel,0
rt mayweather a lil bitch this nigga out here dancing,1
rt great weather to hit up the slopes this weekend amp open saturday ht,0
my eye don got lazy reading and looking at u bitches flawged and lie all day,1
don t tell what the fuck to stop with nd if you think it s protocol to put shots in someone who s unarmed you re a retard,1
ima beast dese niggas food so ima jus eat dat if dat pussy bad big poppa gon beat dat,1
rt oreo frappuccino,0
rt taking out the trash at night,0
its mutual my lil yellow bone,0
rt homeowner shoots armed suspect who attacked and pistol whipped him,0
hey the thing is a joke benghazis under bush no hearings more on benghazi than real attack,0
rotherdam coverup young girls sacrificed on altar of political correctness in favor pf paki pedo gangs,0
i m just sitting here waiting for twitter to explode once this yankees game ends,0
your still a little pussy tomcat,1
rt jacob needs to stop being a little bitch and follow me on instagram,1
yeah i don t think its about i think is about and in,0
fucking redneck queers and their game invites,1
the pro isis jihadi prayer from hajj making the rounds now,0
great and i thought the panic from bird flu was bad i really ain t got time for that,0
hopefully not back in da ghetto,0
i love floating monkey heads as much as the next person but active surplus website is just redonkulus,0
rt see ya gives the a lead in the th with a solo home run,0
rt share your feelings but if iss some hoe shit keep it to yourself,1
u ho u hot i really like the way u keep te flow natural,0
club solo deep fuck a valet cause i parked on the street lordddd knows you can t trust these hoes,1
looking forward to and basketball in the states soon and of course breadsticks,0
rt winning browns,0
jihadi streams british fighter identified as abu abdurahman al britani killed in action,0
a week till im out this bitch thank god,1
this bro is just rippin apart a bird about feet from us,0
lbum de fotos csitaly ts fairy tail satan soul mirajane strauss made with the sims happy,0
rt or lack of smh u niggers amp ur music knowledge,1
oh i forgot we lived in the ghetto,0
rt r i p to the hoes dying for attention,1
rt if u acted like a hoe after we broke up i m not wrong for thinking u were a hoe all along,0
rt today in charlie wilson left office should be ranked alongside lech wa sa for his role in defeating communism,0
hey if i stir a spider rockstar and monster together and chug it would i definitely be hospitalized or just maybe asking for a friend,0
rt oomfs teeth are quite yellow,0
i ve decided that are retarded,1
my nephew albino albinos have astigmatisms eye spasms partial blindness its not their faults,0
cheers young lady rt foreverrrr younnnnng grabs flask and chugs,0
geno smith gt alex bitch smith s trash overpaid ass,1
rt aye g i fucked yo bitch again by mistake,1
i been getting money i ain t worried about a hoe,1
how about a charles in charge movie with shia lebouf as charlie and ryan gosling as buddy,0
rt somewhere in the ghetto it s a nigger getting shot over bbq,1
rt draya really out catching a tan while her son looking out the window like the ikea monkey while everybody trick or treati,0
i made sweet amp spicy drunken noodles with handmade and handcut ho fun noodles with marinated chicken shrimp my back is hurting,0
rt i love black shoes cause i can match them with anything but i also need some colored shoes,0
charlie crist losing florida jobs to raise minimum wage is worth it conservative byte via,0
orr why thts my lor bae tho wyd why u fucking up hoe,1
come draw and paint with me niggah,1
rt charlie sheen did the ice bucket challenge the right way,0
bitch duck on whore ass slut cunt ha biden it s gucci tho whatever nigea,1
both y all pussy son beat it,1
on a mission to find some zebra cakes,0
i say it all the time same with fag and queer it s all about the context i suppose some people are just looking to get offended,1
welcome to our land of dispossession check out the evil racist whitey sitting on steps etc reconquista woo hoo,0
baby i can make that pussy rain often,1
fuccn yo bitch last night she say you the nigga,1
i m sick of you hoes oml,1
he not gay no he just fuck with busted basic bitches lol,1
she looks like a plastic monkey doll,0
bitch better back up katy s mine,1
rt do i remember a game winning jack to right last summer at yankee stadium that started a p,0
rt i want a crazy bitch they be loyal af,1
rt if you dont see the connection between legitimizing the queer lifestyle and an increase in std s and sexual deviancy yo,1
i wanna have sex with my mom fuck her right in that pussy where i came from damn you got hacked like fuck,1
viet goddamn nam that s what happened go get me a beer bitch,1
yeah one called me a race traitor lol,0
i m a vet ryan tk rocks you re just a useless geek oh and you have a face like a bitch,1
the walking dead is trash people that is all,0
after i say some shit i just be like wow that was so uncalled for you re really a bitch attitude on,1
there are some real life hoes on ig crazy,1
talkin bout bitches gettin butthurt am i right,1
lakers really trash,0
rt psychological warfare for dhimmis defeating islam joining forces to take out world s trash h,0
endless but they really trash so none rt men how many positive s and possibles do y all have on fri thru sun night,0
rt he s trash rt too early to call austin rivers a draft bust,0
let them hoes be greatrt y all bitches be really reaching for the side titty look,1
another season of retweeting every one of s yankee tweets,0
rt you can t question snoop dogg he a og he told us not to love these hoes,1
rt oreo cake,0
cuts away when a democrat talks and claim to be fair and balanced lmao network full of and liars,0
smh u so retarded lol,1
if dey go to linch together she gon eat that pussy befo they come back,1
rt stop explaining yo self sorry ass bitch dont nobody care eww you sound spicy,1
rt dying laughing russian wrestlers mock girly man obama s workout video,0
best asian massage on the park slope top rated spa,0
rt yankees winnnn,0
rt when your side bitch tries to hug you in public,1
rt republican rick scott has been reelected defeating democrat charlie crist,0
rt charlie rangel the things we believe in are spiritual damn things,0
went to an open house today amp the place was trash ewww,0
aka he wanna keep you warm shoulda just introduced himself,0
lmaoooo a bird in the hand is worth two in the bush,0
i m a dirty ass nigga with a clean dick fucked a bitch in her ass then she sucked my dick omg lil b we aren t ready,1
worst thing a bitch can do bitches main reason for being in another nigga face is to get they nigga jealous wack,1
lethal bird flu cocktail sent out of lab accidentally went unreported cdc,0
rt i m steady hearin bout these suppose to be tuff street niccas gettin fuccd n dey ass smh gay boys smh sad,1
rt a bird doesn t sing because it has an answer it sings because it has a song maya angelou,0
